ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,km_per_driving_day,percent_sessions_in_last_month,professional_driver,total_sessions_per_day,km_per_hour,km_per_drive,percent_of_drives_to_favorite,device2,label2.
146,retained,89,72,187.9245034,2507,43,28,854.3864466,619.1899061,25,22,iPhone,38.83574757272727,0.47359444026605846,1,0.07495991360191463,82.79073397511252,11.866478425,0.3778112950437096,1,0
147,churned,231,186,268.4330673,2726,81,0,3162.956577,2625.667679,1,1,Android,3162.956577,0.860549716633216,0,0.0984714113352898,72.27776619936829,17.005142887096774,0.3017511993389199,0,1
148,retained,51,41,94.97103389,3202,180,0,1642.368888,1064.403306,23,21,iPhone,78.20804228571428,0.5370058417924631,0,0.029659910646470954,92.57969486239082,40.05777775609756,1.8953147357381053,1,0
149,retained,40,32,142.4369117,81,172,0,3296.985485,678.2867502,25,16,Android,206.0615928125,0.2808260830889666,0,1.7584803913580247,291.6452798785631,103.03079640625,1.2075521572825565,0,0
150,retained,33,30,66.8912126,1324,221,0,3991.841876,811.7367455,2,0,iPhone,0.0,0.4933383432190912,0,0.05052206389728097,295.059345148248,133.06139586666666,3.3038719348914896,1,0
151,churned,16,16,96.28488763,263,195,0,6457.34681,2797.664795,5,1,iPhone,6457.34681,0.1661735334986754,0,0.36610223433460076,138.48721594253755,403.584175625,2.025239939515106,1,1
152,retained,130,108,186.1927457,3116,243,126,9184.587914,5580.123677,24,15,iPhone,612.3058609333333,0.6982012081687671,1,0.05975376948010269,98.75682094850458,85.04248068518518,1.9818172754944234,1,0
153,retained,7,6,58.86116655,350,0,13,1838.430447,589.7720026,25,20,iPhone,91.92152235,0.11892390875491407,0,0.16817476157142858,187.03130418826024,306.4050745,0.22085868768769756,1,0
154,retained,219,188,280.4192673,2306,0,77,3353.748203,839.8553132,13,7,Android,479.10688614285715,0.7809734406220668,0,0.12160419223764093,239.59471234788873,17.839086186170213,0.2745888352872107,0,0
155,retained,260,208,593.8376512,720,20,0,2752.548464,511.8992854,10,8,Android,344.068558,0.4378301030165465,0,0.8247745155555555,322.6277366473542,13.233406076923076,0.0336792386935805,0,0
156,retained,14,13,62.99429299,843,35,7,1945.668314,1482.244178,24,22,Android,88.43946881818182,0.22224235459269975,0,0.07472632620403322,78.75901998651669,149.66679338461537,0.6667270637780993,0,0
157,retained,161,129,647.4846853,672,0,31,4800.011104,3955.734301,15,14,iPhone,342.857936,0.248654529837109,0,0.9635188769345239,72.80586721084734,37.209388403100775,0.047877580279194906,1,0
158,retained,97,78,423.9110606,1613,127,0,5035.613545,3271.766085,13,10,iPhone,503.5613545,0.2288215831469626,0,0.2628090890266584,92.34670353886256,64.55914801282051,0.2995911449449923,1,0
159,retained,190,154,309.6783197,400,83,7,1789.478603,1418.241292,23,22,Android,81.33993650000001,0.6135398828825408,1,0.7741957992499999,75.70553528912484,11.61999092857143,0.2906241550496246,0,0
160,retained,127,104,156.3539388,2184,0,48,9913.302189,2062.89733,25,25,iPhone,396.53208756,0.8122596781041246,1,0.07159063131868132,288.33142720680144,95.32021335576923,0.3069957838503778,1,0
161,retained,41,33,167.2110599,2329,0,78,4795.348762,1610.18192,25,23,iPhone,208.49342443478258,0.2451990916421432,0,0.07179521678832117,178.6884588295464,145.31359884848484,0.46647632068505296,1,0
163,retained,17,14,88.08790771,2992,123,53,2225.986252,1173.622402,22,15,Android,148.39908346666667,0.1929890315475175,0,0.029441145624999998,113.80080585748738,158.999018,1.9980040913154753,0,0
164,retained,43,43,171.9048024,1307,50,9,2683.155744,877.2887424,29,23,iPhone,116.65894539130436,0.2501384452305447,0,0.1315262451415455,183.5078200132618,62.398970790697675,0.34321321554888684,1,0
165,retained,143,114,166.2799211,3095,111,15,4933.769533,2255.994717,11,6,iPhone,822.2949221666667,0.8599955969067392,0,0.05372533799676898,131.21758209330062,43.27868011403508,0.7577583581136303,1,0
166,retained,140,113,185.1143893,2137,137,28,3294.554435,1909.513018,9,9,iPhone,366.0616038888889,0.7562891276545405,0,0.08662348586803931,103.52025057521759,29.155348982300886,0.8913407575928513,1,0
167,churned,64,64,296.5899668,273,701,104,2196.549568,1414.4318,19,18,Android,122.03053155555556,0.21578612618125825,1,1.0864101347985349,93.177326810667,34.321087,2.714184868373639,0,1
168,retained,266,217,301.0848611,2476,0,44,3289.331979,974.2172746,29,26,Android,126.51276842307692,0.883471852514208,1,0.12160131708400647,202.58306220348356,15.158211884792626,0.14613820116776371,0,0
169,retained,218,175,309.0933633,1666,0,49,1433.805883,890.4583449,26,18,Android,79.65588238888888,0.7052885175939977,1,0.18553023007202882,96.61131648966817,8.193176474285714,0.15852815303718298,0,0
170,retained,11,9,63.37880655,712,81,26,1624.454611,59.98446528,22,15,Android,108.29697406666668,0.17355959505678006,0,0.08901517773876405,1624.8753107164482,180.4949567777778,1.688261515552315,0,0
171,retained,70,63,94.58117968,2774,59,0,3201.918054,1210.004022,30,20,iPhone,160.0959027,0.740104957845034,1,0.034095594693583274,158.7722683123445,50.8240960952381,0.6238027501836716,1,0
172,churned,123,99,152.5567286,2298,17,0,3082.671245,1191.406698,6,0,Android,0.0,0.8062574566770042,0,0.06638674003481289,155.24528694566732,31.138093383838385,0.11143395742690303,0,1
173,churned,126,101,162.4519603,603,74,0,1392.044767,927.1696159,30,25,iPhone,55.681790680000006,0.775613909289342,1,0.269406235986733,90.08350207736785,13.782621455445545,0.45551928005882,1,1
174,retained,20,16,53.4550273,2463,411,89,3766.481688,1442.969873,21,21,Android,179.35627085714285,0.37414628726604354,0,0.0217032185546082,156.61373498405672,235.4051055,9.353657181651089,0,0
175,retained,55,55,81.58863034,3057,501,0,3729.175462,1894.837665,28,23,Android,162.1380635652174,0.6741135348246613,0,0.026689116892378146,118.0842727865028,67.80319021818183,6.14056147176646,0,0
177,retained,26,21,150.2961319,3217,163,17,1714.793605,1137.647657,13,10,Android,171.4793605,0.17299181070940123,0,0.046719344700031085,90.4389119662205,81.65683833333334,1.197635612603547,0,0
178,retained,12,12,14.72156617,3345,0,62,7170.180492,5209.574641,5,5,iPhone,1434.0360984000001,0.8151306635060284,0,0.004401066119581465,82.58079769779808,597.515041,4.21150842811448,1,0
179,retained,12,11,125.4712179,961,256,31,1579.994416,1172.120431,30,25,iPhone,63.19977664,0.09563946378175707,0,0.13056318199791883,80.87877529710937,143.635856,2.2873771754470233,1,0
180,retained,95,77,205.0061797,3091,223,113,1330.165394,694.2273068,15,10,iPhone,133.0165394,0.46340066498980764,0,0.06632357803299903,114.96223622761134,17.274875246753247,1.6389749835428986,1,0
181,retained,11,11,60.39582231,1265,160,66,6508.284915,2393.696833,18,16,iPhone,406.7678071875,0.18213180281806812,0,0.0477437330513834,163.1355690146414,591.662265,3.741980676080309,1,0
182,churned,158,127,483.2623817,1379,90,99,6359.668308,3871.44325,8,8,iPhone,794.9585385,0.3269445460335528,0,0.3504440766497462,98.56275136668995,50.07612840944882,0.3910918936730473,1,1
183,retained,63,51,164.2653247,2060,0,0,2793.932988,2196.625007,24,22,iPhone,126.996954,0.38352586046420784,0,0.07974044888349514,76.3152466833407,54.782999764705885,0.0,1,0
184,retained,181,147,343.9452249,3498,34,0,2847.316114,1463.121713,16,9,Android,316.3684571111111,0.526246584910794,0,0.09832625068610636,116.76333234759397,19.36949737414966,0.09885294965175136,0,0
185,churned,2,2,18.27780555,2252,21,0,4267.335798,1968.320404,7,2,iPhone,2133.667899,0.10942232613914639,0,0.00811625468472469,130.08052315043724,2133.667899,1.148934424461037,1,1
186,retained,42,34,185.6691488,189,71,0,3989.118427,2421.203373,30,27,iPhone,147.74512692592592,0.22620882506033227,0,0.9823764486772486,98.85460605625879,117.32701255882353,0.3824006328400855,1,0
187,retained,47,47,57.56448616,3110,11,24,1358.495097,523.7240476,23,18,Android,75.47194983333333,0.8164756282087519,0,0.018509481080385852,155.63483516467042,28.904151,0.6080137656873683,0,0
188,retained,13,13,148.67747,1026,0,0,9677.771658,2910.908676,28,20,iPhone,483.88858289999996,0.08743759225927103,0,0.14490981481481482,199.47939427557637,744.4439736923076,0.0,1,0
189,retained,69,55,612.7393981,2127,295,44,2250.61469,573.5874281,9,6,iPhone,375.1024483333333,0.11260904752323286,0,0.2880768209214857,235.4251065915229,40.920267090909086,0.5532531465271875,1,0
190,retained,91,73,98.65923505,1814,0,49,4142.799208,3194.839867,6,3,Android,1380.9330693333334,0.9223667703675348,0,0.05438767092061742,77.80294563351897,56.750674082191786,0.49665903019790336,0,0
191,churned,150,122,247.3249005,1070,187,0,6393.481743,4553.238421,6,6,iPhone,1065.5802905,0.6064896809692641,0,0.23114476682242993,84.2496854130802,52.40558805737705,0.7560904689416826,1,1
192,retained,71,61,107.0263131,26,49,167,3389.641001,2533.340808,26,17,Android,199.39064711764706,0.663388263535353,1,4.116396657692308,80.28073420589686,55.56788526229508,2.018195280614595,0,0
193,retained,49,40,177.9586432,3477,16,0,3304.917873,876.5817852,11,11,iPhone,300.44707936363636,0.27534487293730947,0,0.05118166327293644,226.21400048229063,82.622946825,0.0899085299387133,1,0
194,churned,231,191,406.1782678,745,0,11,3527.611715,936.001503,28,18,iPhone,195.9784286111111,0.5687158036572827,1,0.545205728590604,226.1285929794068,18.469171282722513,0.02708170493606108,1,1
195,retained,80,64,94.32008442,1364,374,75,541.5097616,242.0482374,29,23,Android,23.54390267826087,0.8481756615459145,1,0.06914962200879765,134.23186239653236,8.461090025,4.760385900426445,0,0
196,retained,20,17,64.41973416,149,33,0,8844.035207,4499.867035,20,17,iPhone,520.2373651176471,0.3104638704395423,0,0.4323472091275168,117.92395381744873,520.2373651176471,0.5122653862252449,1,0
197,retained,67,54,230.4582451,1256,41,64,5045.398456,2109.483123,12,8,iPhone,630.674807,0.29072511582706656,0,0.18348586393312102,143.50620019632174,93.43330474074074,0.45561398749017895,1,0
198,retained,16,13,186.9794651,3306,184,32,905.6810673,299.0163994,10,10,Android,90.56810673,0.08557089406284754,0,0.05655761194797338,181.7320526467419,69.6677744076923,1.1552070698484418,0,0
200,churned,5,5,138.8705748,321,0,0,8809.226415,2667.907883,3,0,Android,0.0,0.036004747637870364,0,0.4326186130841122,198.11538032027323,1761.8452829999999,0.0,0,1
201,churned,26,22,112.9586168,957,622,0,1611.446289,892.4956928,7,3,iPhone,537.148763,0.23017279014698416,0,0.11803408234064786,108.33304644492733,73.2475585909091,5.5064413642855445,1,1
202,retained,57,46,271.9233666,777,95,33,2804.191515,1976.310414,6,5,Android,560.838303,0.20961788136378567,0,0.34996572277992277,85.13414173609672,60.96068510869565,0.4707208563958696,0,0
203,retained,83,67,96.30479738,1532,125,0,2948.886919,993.8732641,6,6,Android,491.4811531666667,0.8618469926529012,0,0.06286213928198434,178.02392068592522,44.01323759701493,1.2979623383326826,0,0
204,retained,192,175,221.6576984,2047,102,51,3166.429712,960.7904459,24,23,Android,137.67085704347826,0.8662004585715757,1,0.10828417117733267,197.73904240069214,18.09388406857143,0.6902534904242243,0,0
205,retained,33,30,109.9488004,1364,0,0,3559.971515,2406.462487,14,12,iPhone,296.6642929166667,0.3001397002963572,0,0.08060762492668622,88.76028280261326,118.66571716666667,0.0,1,0
206,retained,26,22,137.1660111,82,437,28,2167.763491,1735.421979,6,6,Android,361.2939151666667,0.18955133120438172,0,1.672756232926829,74.94765597871917,98.53470413636364,3.390052654232212,0,0
207,churned,40,32,145.0459423,3346,443,9,3074.663538,1895.630542,30,27,iPhone,113.87642733333333,0.27577469156129575,0,0.04334905627615063,97.31844269894654,96.0832355625,3.116254014642642,1,1
208,retained,108,87,191.936044,110,0,20,6768.997378,1506.123087,28,26,iPhone,260.346053,0.5626874335286394,1,1.7448731272727274,269.6591309074064,77.80456756321838,0.10420137657937766,1,0
209,retained,147,147,231.6026323,3414,133,53,5110.800712,2591.209147,23,14,iPhone,365.05719371428575,0.6347078119975236,0,0.0678390838605741,118.34167962668124,34.76735178231293,0.8030996804866626,1,0
210,churned,351,281,453.6394213,3362,0,0,1812.494756,665.2729911,9,8,Android,226.5618445,0.7737422797034152,0,0.13493141621058893,163.46625643134425,6.4501592740213525,0.0,0,1
211,retained,28,23,66.27163423,780,61,0,2214.364804,998.3809116,27,22,iPhone,100.65294563636363,0.42250353903789645,0,0.08496363362820514,133.07735223731012,96.27673060869564,0.9204541386182744,1,0
212,retained,118,98,262.4824485,1728,74,208,3780.784102,1561.377004,30,24,iPhone,157.53267091666666,0.4495538679798623,1,0.15189956510416666,145.28652947933386,38.5794296122449,1.0743575489010269,1,0
213,retained,53,53,77.9959639,1208,175,0,1678.647111,1292.628032,21,14,iPhone,119.90336507142857,0.6795223412836109,0,0.06456619528145696,77.91787286568761,31.672587,2.2437058438609796,1,0
214,retained,58,51,181.5508049,707,1,0,2687.263718,274.4209506,12,5,Android,537.4527436000001,0.31946980368358585,0,0.25679038882602545,587.5492477067456,52.691445450980396,0.005508100063510101,0,0
215,retained,32,28,130.4263098,2747,66,143,1134.727416,194.7750303,22,21,Android,54.03463885714285,0.2453492707803345,0,0.047479544885329454,349.550170035322,40.52597914285714,1.6024374247840598,0,0
216,retained,198,161,215.9992155,2806,86,0,5592.664287,3732.715173,21,15,iPhone,372.84428579999997,0.9166699959611659,1,0.0769776249109052,89.89698963564611,34.737045260869564,0.3981495942053549,1,0
217,retained,0,0,33.71021032,629,160,0,6103.88167,1767.846528,8,2,iPhone,3051.940835,0.0,0,0.05359333914149444,207.16328844129166,0.0,4.7463364506234855,1,0
218,churned,24,19,119.5481767,1827,0,0,5161.398906,3521.634946,3,2,iPhone,2580.699453,0.2007558848866994,0,0.0654341415982485,87.93754580148922,271.652574,0.0,1,1
219,retained,134,108,304.7897104,805,38,0,9674.81691,992.5048321,28,18,iPhone,537.4898283333333,0.43964738778136914,1,0.37862075826086955,584.87273394102,89.58163805555556,0.12467612489322409,1,0
220,retained,45,36,521.043069,667,0,13,7906.134625,4617.912995,8,5,Android,1581.226925,0.08636522137481883,0,0.781174016491754,102.7234766037423,219.61485069444444,0.02494995284161433,0,0
221,retained,131,106,199.4857666,2208,0,0,1282.633982,319.3697841,11,11,iPhone,116.60308927272727,0.6566884556865422,0,0.09034681458333334,240.9684408212618,12.100320584905662,0.0,1,0
222,retained,130,104,164.3212072,853,133,0,2871.615782,1542.044342,10,10,iPhone,287.1615782,0.7911334283332845,0,0.19263916436107856,111.73280963927041,27.61169021153846,0.8093903536025142,1,0
223,retained,14,12,227.863193,1757,34,0,4979.183869,1724.017094,28,19,iPhone,262.0623088947369,0.061440374883187036,0,0.12968878372225384,173.28774359588803,414.93198908333335,0.14921233900202566,1,0
224,retained,185,149,311.2870759,3287,165,0,3810.497042,772.7007434,27,22,iPhone,173.204411,0.5943067166059623,1,0.09470248734408275,295.8840462790216,25.57380565100671,0.5300573418377502,1,0
225,retained,51,41,436.8746889,745,93,0,3685.383695,2801.633855,27,26,iPhone,141.74552673076923,0.116738280554573,0,0.5864089783892618,78.92645261455837,89.88740719512195,0.2128756880701037,1,0
226,retained,72,59,162.9841356,332,1,0,2375.993763,921.2046724,29,20,iPhone,118.79968815,0.4417607869314613,0,0.4909160710843374,154.75347667157575,40.27108072881356,0.006135566485159185,1,0
227,retained,17,17,146.017828,1905,106,0,1675.366755,753.1189145,25,24,Android,69.806948125,0.11642413966053515,0,0.07664977847769029,133.47428057458515,98.55098558823529,0.7259387531774544,0,0
228,retained,37,37,63.34400869,2057,0,14,1087.050057,781.0449242,14,14,iPhone,77.64643264285714,0.5841120693998818,0,0.03079436494409334,83.50736481234532,29.37973127027027,0.2210153776107661,1,0
229,retained,7,6,176.803129,2951,73,56,7589.578721,4500.599272,13,11,iPhone,689.961701909091,0.03959205948215996,0,0.05991295459166385,101.18090852768549,1264.9297868333333,0.7296250961712334,1,0
230,churned,15,12,111.2465431,1118,61,0,2368.45335,1260.738374,7,3,iPhone,789.4844499999999,0.13483565045716914,0,0.09950495805008944,112.71743918536423,197.37111249999998,0.5483316451924878,1,1
231,retained,91,73,103.89582,3387,266,19,6995.447995,2721.061538,11,9,Android,777.2719994444445,0.8758773933349773,0,0.030674880425155003,154.25115302923373,95.8280547260274,2.743132495609544,0,0
232,churned,1,1,37.32263096,2041,46,163,6861.286668,4983.85779,12,9,iPhone,762.3651853333333,0.02679339516744508,0,0.018286443390494855,82.60211615709044,6861.286668,5.599819589996021,1,1
233,retained,9,8,258.5981961,343,351,117,3091.281136,2512.662365,16,15,iPhone,206.08540906666667,0.034803026996057224,0,0.7539306008746356,73.81686880959033,386.410142,1.8097574037949757,1,0
234,retained,56,46,55.92225593,1918,25,9,5799.5886,905.8854373,3,3,iPhone,1933.1962,1.0013902169844027,0,0.029156546366006255,384.1272877033366,126.07801304347826,0.6079869174548159,1,0
235,churned,16,13,178.3434574,2937,108,0,1242.125798,261.7615756,11,8,iPhone,155.26572475,0.08971453303226137,0,0.060723002179094314,284.71538540051483,95.54813830769231,0.6055730979677643,1,1
236,retained,136,110,136.9216388,605,364,0,1342.593311,333.6268656,31,21,iPhone,63.93301480952381,0.9932688594142067,1,0.22631675834710746,241.45417220860648,12.205393736363638,2.6584548884321415,1,0
237,retained,239,192,375.7182036,2616,13,0,6343.510823,4878.599543,7,7,iPhone,906.2158318571428,0.6361150397025905,0,0.14362316651376147,78.01637458153633,33.039118869791665,0.034600399649094886,1,0
238,churned,17,13,209.924477,171,57,0,3006.377135,1539.70849,4,4,iPhone,751.59428375,0.08098150460081889,0,1.2276285204678363,117.15375298086458,231.25977961538462,0.2715262213086281,1,1
239,retained,120,101,547.6469834,3014,237,0,2474.647978,1107.658252,12,8,Android,309.33099725,0.21911925681575847,0,0.18170105620437954,134.04755339646042,24.50146512871287,0.432760532211123,0,0
240,retained,9,9,94.15769837,1638,37,0,2280.396864,1175.622699,8,3,Android,760.1322879999999,0.09558432455128416,0,0.05748333233821734,116.3841187792513,253.3774293333333,0.39295777871083487,0,0
241,retained,49,45,78.08356425,3178,14,19,3520.871967,2367.054714,3,3,iPhone,1173.623989,0.6275328293559551,0,0.024570032803650093,89.24690957523849,78.24159926666667,0.422624150382582,1,0
